timestamp,session_id,category,action,property_id,property_ref,location,listing_type,property_type,price,filter_data,platform,page_url,referrer,user_agent
2026-01-27T13:05:53.909Z,rs_1769517309918_y8zq1m6bl,wishlist,viewed,R5287156,,,,,,"{""property_id"":""R5287156""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:05:53.909Z,rs_1769517309918_y8zq1m6bl,wishlist,viewed,R4802620,,,,,,"{""property_id"":""R4802620""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:05:53.909Z,rs_1769517309918_y8zq1m6bl,wishlist,viewed,R5227396,,,,,,"{""property_id"":""R5227396""}",,https://witos323.sg-host.com/wishlist/,https://witos323.sg-host.com/properties/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:05:57.790Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/villas-in-marbella/,https://witos323.sg-host.com/contact/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:05:59.939Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/villas-in-marbella/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:06:02.560Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:06:03.102Z,rs_1769517309918_y8zq1m6bl,click,card_click,12208,R5256556,,,,,"{""property_id"":12208,""property_ref"":""R5256556""}",,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:18:56.939Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T13:18:58.192Z,rs_1769517309918_y8zq1m6bl,click,card_click,12209,R5288599,,,,,"{""property_id"":12209,""property_ref"":""R5288599""}",,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:16:10.619Z,rs_1769517309918_y8zq1m6bl,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:16:12.071Z,rs_1769517309918_y8zq1m6bl,click,card_click,12208,R5256556,,,,,"{""property_id"":12208,""property_ref"":""R5256556""}",,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:16:31.754Z,rs_1769523391755_jnfsnra18,view,property_view,12208,R5256556,Calahonda,,"Semi-Detached House",502550,"{""property_id"":12208,""property_ref"":""R5256556"",""property_type"":""Semi-Detached House"",""location"":""Calahonda"",""price"":502550}",,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:16:50.341Z,rs_1769523391755_jnfsnra18,view,property_view,12208,R5256556,Calahonda,,"Semi-Detached House",502550,"{""property_id"":12208,""property_ref"":""R5256556"",""property_type"":""Semi-Detached House"",""location"":""Calahonda"",""price"":502550}",,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:33:51.405Z,rs_1769523391755_jnfsnra18,view,property_view,12208,R5256556,Calahonda,,"Semi-Detached House",502550,"{""property_id"":12208,""property_ref"":""R5256556"",""property_type"":""Semi-Detached House"",""location"":""Calahonda"",""price"":502550}",,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:34:14.759Z,rs_1769517309918_y8zq1m6bl,view,property_view,12208,R5256556,Calahonda,,"Semi-Detached House",502550,"{""property_id"":12208,""property_ref"":""R5256556"",""property_type"":""Semi-Detached House"",""location"":""Calahonda"",""price"":502550}",,https://witos323.sg-host.com/property/semi-detached-house-for-sale-in-calahonda-mijas-R5256556/,https://witos323.sg-host.com/property/penthouse-for-sale-in-benalmadena-benalmadena-R5288599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:34:23.926Z,rs_1769524463927_8xcuw2wkk,search,search,,,,,,,[],,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
2026-01-27T14:34:24.416Z,rs_1769524463927_8xcuw2wkk,click,card_click,12208,R5256556,,,,,"{""property_id"":12208,""property_ref"":""R5256556""}",,https://witos323.sg-host.com/properties/,https://witos323.sg-host.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
